,COPEC,CMPC,CCU,ENEL,FALABELLA,RIPLEY
1998-06-01,-0.0909717782057271,-0.08648859605407999,-0.08829326654621461,-0.06624938554120074,-0.13173626345259581,
1998-07-01,0.07101103564318922,0.03972302542463524,0.05971968704406638,0.0,-0.05311400769504093,
1998-08-01,-0.21511137961694615,-0.17635562823884676,-0.2147247167565638,-0.4332446722152401,-0.2775953504686681,
1998-09-01,-0.09431067947124117,0.03506691194294209,0.046788621158381005,-0.0669828205589269,-0.040847009842140736,
1998-10-01,0.053488684950986354,0.023884278543801152,-0.028986854936661643,0.15940792062522835,-0.012586698578312294,
1998-11-01,0.2876820724517808,0.20066111696396405,0.19692295053484443,0.06373563068898136,0.30023750099772606,
1998-12-01,-0.22705745063534621,-0.2125319505855181,-0.1287140448004891,0.032595478249451304,-0.33897701265759483,
1999-01-01,-0.12516314295400566,-0.08346041899989132,-0.05071264410158616,0.10769016144063492,0.05132621023818107,
1999-02-01,0.1636294237818019,0.16364254464463013,0.11970700185800887,0.09483410267083858,0.0800138430629902,
1999-03-01,0.32016752759626943,0.1296162069518978,0.0645349447979191,0.07784248676393446,0.10919796483642674,
1999-04-01,0.08529758051189518,0.1951098209718758,0.15552430689503804,-0.12663265093336662,0.2703139383955726,
1999-05-01,-0.03195159980660289,-0.03468500018111964,0.105359680776135,-0.11653381625595127,0.03871317889268866,
1999-06-01,0.13353139262452274,0.11332254941541198,0.0714609072401764,0.11403068603783328,0.09644949254228674,
1999-07-01,0.0471654684424303,-0.045115378224232394,-0.08076119319302055,-0.005025136202672975,-0.02324847275608466,
1999-08-01,0.008097210232619112,-0.004411366403877182,0.009300285952844156,0.07284773254143406,-0.011842025508649101,
1999-09-01,-0.018996500690654727,0.057884767728975994,-0.07976285263286353,0.07878087785311383,0.02352218638503789,
1999-10-01,0.06624938554120074,0.02572247661645033,-0.08057587713433634,-0.004338401598597663,-0.0046416784020237856,
1999-11-01,0.10227884912041763,0.044671823166650526,0.2773015749965495,0.046717624567459204,0.15547573813844995,
1999-12-01,0.08430710645999451,0.06026712741933071,0.10172856966129551,0.03666398437159124,0.1739546525214033,
2000-01-01,0.057867382320548444,0.08411971820815367,0.01183356970942917,-0.11878353598996672,0.008356897818388553,
2000-02-01,-0.014155949230132414,0.044371725403054896,-0.2682644455904102,-0.11947365313429081,-0.008356897818388553,
2000-03-01,0.002115886206063955,-0.027699022365802684,-0.007719505608553945,-0.06826797112900262,-0.042058141056186216,
2000-04-01,-0.06733352451744334,-0.008310297133627742,-0.11054498912688882,0.07333127308554932,-0.03658269297511296,
2000-05-01,-0.008733679968755403,0.016535002019326228,0.01717086815753266,0.03839480886264379,0.0,
2000-06-01,0.0,0.0,0.029348947874549225,-0.03587273942993363,-0.06575579344529636,
2000-07-01,0.02810995893189361,-0.008224704885698486,0.01232269142261444,-0.020356937068743974,-0.0396148297057195,
2000-08-01,-0.019376278963138205,0.04047986703580442,0.059421987280746436,0.035357218328236684,0.07771994197882659,
2000-09-01,-0.0721032939013444,-0.03061489318836408,-0.031250190242505305,0.012330612457478018,-0.047867573390750096,
2000-10-01,0.03670136685042813,-0.03497060275179109,-0.1449337292866968,-0.019802627296179764,0.009762461117643007,
2000-11-01,-0.07237696947119243,-0.034497962616828026,0.04265364160823282,0.03922071315328157,0.02681958452711708,
2000-12-01,-0.0024242436115056165,-0.03571176071031612,0.07410829064022284,-0.009661910911736626,-0.02681958452711708,
2001-01-01,-0.03955863431987794,-0.07649611234414877,0.1515797856434009,0.0837698830654583,0.0190338973757882,
2001-02-01,-0.07338177686071834,-0.04926525858290365,0.017042569867857793,-0.06453852113757108,-0.0647317175731894,
2001-03-01,0.09827022143280217,-0.008293067570760648,0.05042964944449135,0.06006424074265038,-0.004055560548120951,
2001-04-01,0.15062582598382246,0.018542325482417965,-0.05492399176393903,-0.005846654837853293,0.06897789591415204,
2001-05-01,-0.0544203909719867,0.11967586791900864,-0.021709175392569335,0.10400641931009691,0.11672782785418434,
2001-06-01,-0.0528251393816106,-0.06025285683135184,-0.01609318336851029,-0.05001042057466076,-0.042404773539609586,
2001-07-01,0.042074040572051885,-0.0057939687706225484,0.05939071943927665,0.004264398786457235,0.02186003722522134,
2001-08-01,0.039418993679131376,0.0709265843265161,0.0,0.008474626990972567,0.02898902076816956,
2001-09-01,-0.1498122782286604,-0.05747908366667076,-0.18571637387000806,-0.15485416209334435,-0.16399798099663077,
2001-10-01,0.058364196132052015,0.05747908366667076,-0.07630890439675042,0.02071981497361719,0.019601353520035225,
2001-11-01,0.06946917537783293,0.09449654348903813,0.07589892830628031,0.1256597201287546,0.08394647162134916,
2001-12-01,-0.01748531434101963,-0.008224704885698486,-0.04552681830384131,-0.04526447183981652,-0.0365516089295701,
2002-01-01,0.05242336570229966,0.02449074192149414,-0.07542366193353356,-0.062462908828275765,-0.016799266428119353,
2002-02-01,0.019129169908995713,0.0008072382800197175,-0.009260977815819693,0.03721359634043431,0.05317220502184927,
2002-03-01,-0.0320883145515003,0.07674496944930276,0.022988982082581266,-0.05635293655113216,0.052184541737305246,
2002-04-01,-0.03090753746307673,-0.030299840548259738,-0.09031944971897055,-0.025689486115310523,-0.03449123435223722,
2002-05-01,0.04386668210558131,-0.02729734355120428,-0.045812532487984114,-0.07058734432010905,-0.05592101790995141,
2002-06-01,-0.030503454293414833,0.01956459889464579,0.10380021661624284,-0.02150620522096336,-0.053342420313934547,
2002-07-01,0.10690799026750852,0.045462374076756795,0.023202285403339573,0.03733767043764402,0.01747040571101266,
2002-08-01,0.013820555618631936,-0.00742978887193857,-0.09119182807350423,-0.01052641298698731,-0.039226101202511465,
2002-09-01,-0.08594242980072497,-0.09054039291861393,-0.059526101651287355,-0.1327758202425251,-0.15433081132373694,
2002-10-01,0.04184710993550045,-0.011502556732202684,0.007969586559707587,0.11138463026120693,0.05340329879203054,
2002-11-01,0.004049168091985855,0.02449074192149414,0.0665170157147772,-0.03576722385863107,0.024038514909892506,
2002-12-01,0.051742191536430227,0.023905255904639766,0.050678450098589956,0.0027972046210615886,0.1740205026979984,
2003-01-01,-0.03149866705937132,-0.032013682369390395,0.12169603993778555,0.03297001923756948,-0.08717483355141198,
2003-02-01,0.09170368421021369,0.027271527661616446,0.05077307862473823,-0.008141157583699155,0.029076981349520636,
2003-03-01,0.005423026520508856,0.0613893808284649,-0.080418064513883,-0.06326775760085734,0.03791923486229365,
2003-04-01,0.12441555921651393,0.11245684663731481,0.008592116254368065,0.19577682946842412,0.23052474864235872,
2003-05-01,0.0932684698927968,-0.0228695237210772,-0.004265155097147755,0.03055466832197329,0.029134680088009013,
2003-06-01,0.04454061930210784,0.04652904689660531,-0.03041679734743763,-0.028123259052828864,0.08182991615576451,
2003-07-01,0.05143291044362286,0.14482973018500456,0.1472885961283419,0.04601774892937893,0.10034870181576228,
2003-08-01,0.05671622944185373,0.07570400816743561,-0.13847036161664938,0.022927504643704744,0.06899128316303837,
2003-09-01,0.0955379961853069,0.12180253125791207,0.059337124725003854,0.04773140282119037,0.06453713135207728,
2003-10-01,0.00227531383713675,-0.03007657404084263,0.09418815312818474,0.025105921131076236,0.15415365793666513,
2003-11-01,-0.03468555798789019,0.020769596262113943,-0.026567933342385608,-0.020877585021555234,-0.09352045218188199,
2003-12-01,0.004694844304207635,0.10208396223680083,0.011852358324406786,-0.017021687569431343,0.027078899213056395,
2004-01-01,-0.004459577863880071,-0.08356535986785296,-0.011852358324406786,-0.017316450011460205,-0.03693750915376803,
2004-02-01,0.10359466670876749,0.07082442324668303,0.10920036823051227,0.14600782243198207,0.18890475069487245,
2004-03-01,-0.029049917959326876,0.07806875944851566,-0.03509044534638761,-0.05822890892395449,-0.029110091392072768,
2004-04-01,-0.04009445720187799,-0.07039944716554292,-0.05884357390286965,0.10967502182284061,-0.038713512206077993,
2004-05-01,-0.0046471449070839554,-0.09701233789860364,-0.034683975842624726,-0.054848119582021404,0.043010824998087394,
2004-06-01,0.057692312958382175,0.0811937624488479,0.053449608997417464,-0.007983315541990166,0.041470883446855566,
2004-07-01,0.017159090621950313,0.08621802261529865,-0.00559280709855603,0.08062973440010968,0.15598354432850403,
2004-08-01,-0.04108686010252249,0.04256064103642476,0.0978552115517699,0.11191294518914408,-0.042189704889407764,
2004-09-01,-0.02911739857072604,-0.03853619388330021,-0.030950158218909785,0.007433812443421672,-0.057903561045228535,
2004-10-01,0.026907452919923358,0.007765273097316339,-0.02840407206129214,0.06646050107526058,0.04413863398918849,
2004-11-01,0.028355225755126057,0.05317013886466526,0.06947416050445465,-0.04788411550232485,0.028967934644186677,
2004-12-01,-0.05501270991984342,-0.022399218078681393,-0.04741744113494484,0.02720329926654763,-0.045147814879910264,
2005-01-01,0.01687528077025746,-0.04256064103642476,-0.016674580929044502,-0.008965711716767188,-0.04471984656602057,
2005-02-01,0.05730734525730519,0.04233236378090055,0.0299563918098551,0.09476238466600329,0.0038709625860153807,
2005-03-01,0.04526779349692589,0.051484184971418934,-0.010469631478945196,0.06033449109439193,-0.011572143360242038,
2005-04-01,-0.10939008622033697,-0.05526225381865668,-0.034264904146301234,0.10703566584659896,-0.04318516179312937,
2005-05-01,0.062010359520268565,-0.038620000654190356,-0.012423256657932313,0.0330514414965819,0.007399851617088338,
2005-06-01,-0.014909754366287942,0.057376959916285664,0.02433380396215945,0.08176595469656789,0.0852422938496451,
2005-07-01,0.02697201842259922,0.018419217595850412,0.12804226764741244,0.008230499136515412,0.08210652433885102,
2005-08-01,-0.02463569396128129,-0.01552286466346775,-0.10558469859203878,-0.029108084158070646,-0.06347363514686144,
2005-09-01,0.04788343251770932,0.11281900235605224,-0.039427005850034114,0.09479220908686514,0.06409023823159998,0.03394471000200827
2005-10-01,-0.03742640551911691,-0.054432646238240956,-0.04864579752231801,0.03278796581450116,-0.0864499138842314,-0.0422202207901794
2005-11-01,-0.021587269670931164,-0.08376067648501984,0.02272846942100326,-0.042176982048757417,0.014817172284485203,-0.0035498942210461237
2005-12-01,-0.04024305752976076,-0.03489899248145978,-0.026567933342385608,0.006256295991596161,0.0361064135524245,-0.07548308632957745
2006-01-01,0.01742671447217603,0.04616191825210336,0.019047753295358127,0.06610130320715246,-0.002131288104288309,0.03328237327868511
2006-02-01,0.07210945691379322,0.05677926592457716,0.0510873346469749,-0.02001886689049215,0.07560491572986638,0.05188641968178054
2006-03-01,0.011290756503356647,0.07675408743620249,-0.06056392771457553,-0.019490176114134172,0.06201808771507977,0.02367082808793164
2006-04-01,0.008582176294499533,-0.033381551408459664,-0.03252347913296294,-0.0256302591663351,0.05154395089046293,0.005896172547547707
2006-05-01,-0.036349686980814866,-0.04593227388385124,-0.021882569938090235,-0.07139272685963238,-0.08274662070925665,-0.04091781328122579
2006-06-01,0.03442865105309778,0.049261619803597334,-0.04336678829996554,-0.011779873822831632,0.04985555137682951,-0.03351014607573877
2006-07-01,-0.012321320787824774,0.012467569833635395,0.02877968986251478,0.037933815203619936,-0.009160164145869842,-0.007329207898041368
2006-08-01,0.03546999315916999,0.0009982583665228972,0.0915931737201996,0.037846142490114865,-0.04248087914742271,0.07039512254614788
2006-09-01,0.06370751260158869,0.031408931136876816,0.04905386610359308,0.04698311025973734,0.054677900902867727,0.017442302663342346
2006-10-01,0.06118335908477768,0.06122662067753648,0.0245204635495897,0.05402246883393591,0.026965842172970156,0.059189099836152614
2006-11-01,0.03648920300409664,0.09580036002473236,0.06367425725198661,0.06929053483190906,0.04323677188820252,0.10592607886709793
2006-12-01,0.137160124031805,-0.008397387963771763,0.02763198008898904,0.06599273286680685,0.054693655195291235,0.06044619659694472
2007-01-01,0.02385052416142841,0.016673265514825175,0.029166103227533213,0.0775415680159588,0.1808038755191843,0.12397095894574672
2007-02-01,-0.004494518662291114,-0.04777078455648098,-0.03830296614331097,-0.016354737830299726,-0.020703701428323562,-0.013812783541723661
2007-03-01,0.0283211800515506,0.008548237359404354,0.07267353201586424,0.0333373637746357,0.047092829776102185,0.060942138902357
2007-04-01,0.06860480888459897,0.0729330345675745,0.09223421742811766,0.1738522595973322,0.12195400789989286,-0.01581731618579152
2007-05-01,0.0012531984304224864,-0.06156536951163982,-2.7416038383520913e-05,-0.042163049277775144,-0.03052039331333578,0.023739230638677
2007-06-01,0.004529724247435141,0.09679578775132214,0.03823481812319507,0.044872824809947254,0.07545311703896207,0.005237830079758865
2007-07-01,0.07409498505640144,0.010155235369784243,0.0044627827265451,-0.12271897145614297,-0.013933864534179108,-0.049848743844562726
2007-08-01,-0.01313428526671423,-0.03255684724730834,-0.005973313151741877,0.02634094227464434,-0.06231369778545659,-0.0318542685775034
2007-09-01,0.005410556446856063,-0.04588040196473209,-0.012691558456307206,-0.07059971053821101,0.004796780692732483,-0.11822333012384068
2007-10-01,0.0670692231645873,0.08360289916735653,0.06719279740129558,0.053826335389522306,0.15238641854402957,-0.014950242337276265
2007-11-01,0.017562394135396175,-0.06257609982871681,-0.11832030106354985,-0.11708284980923356,-0.07072234570548463,0.036468102893521426
2007-12-01,-0.006171925658071231,0.010749462702293933,-0.03297190769147562,-0.07628697577441557,-0.12619511409205675,-0.14977389206882563
2008-01-01,-0.06072855980207059,0.010426506561661775,-0.08843711107817498,-0.14512901912504184,0.04516360735799285,-0.16051149648030627
2008-02-01,-0.07474371994128859,-0.09536893432384108,-0.02691679227518584,0.16674817791158958,-0.07026886270356414,-0.010789410496627738
2008-03-01,0.0474266602441098,0.051847947760782276,-0.0045191304572202995,0.09621494170369704,0.0021135254385455937,-0.16251892949777513
2008-04-01,-0.0631692989891306,-0.0328632355874392,0.06558743600879957,0.016901023847485597,0.047482116344832015,0.04737642630417138
2008-05-01,-0.04991156122713569,-0.04325096613167645,0.047546411696837154,0.1300315078536789,0.046212036185822036,0.04672400088657991
2008-06-01,-0.08086395570737892,-0.05025022300146542,-0.11268101453738666,-0.08170313080859248,-0.15985080704809107,-0.05909377451421971
2008-07-01,0.03873016254624417,0.04274615001943882,0.04771212182537177,0.0602651339934166,-0.034327497853252176,-0.13159642318648146
2008-08-01,-0.10586698267901617,-0.05630856716814936,0.10326488129517664,-0.027115652140330404,-0.07281364165409965,-0.019915309700941464
2008-09-01,-0.007531637147522474,0.03626185860753761,0.00013821602622776652,0.04387265447548039,-0.028768240216825447,-0.038042097648664175
2008-10-01,-0.11572059035725779,-0.2788383704035473,0.0009726132627694284,-0.043757761102787285,-0.08897265626644213,-0.2617048001613407
2008-11-01,-0.102335683960467,-0.14801249454492993,0.026073959994048934,-0.01903420244883769,-0.10594118626374271,0.09968265953939248
2008-12-01,-0.03283174405300571,-0.06266722689903848,-0.012172216403351754,-0.046129157498101314,0.04854800613255783,-0.03536714383729045
2009-01-01,0.028310108563211145,0.1770802128514335,0.029316901023619835,0.04388884395933168,0.06297567163441276,0.07409498505640233
2009-02-01,-0.03703256967357049,-0.08976269779114343,-0.14852061439822606,-0.05965363723354056,0.016180805833932332,-0.07773797633490354
2009-03-01,0.0792612624726452,0.0983940013492699,0.010712041572029207,0.00800958258154072,-0.001718413496108795,-0.03298327219004804
2009-04-01,0.10888371366514171,0.06687988492763797,0.05133309449808188,0.016950366007214335,0.05768441411923675,0.18817616159574957
2009-05-01,0.20102640702613606,0.11480358678965352,0.045890820969233914,0.10760035758036945,0.1327743516492168,0.2649330776245922
2009-06-01,-0.10787200574487521,-0.03613180120286685,0.04053338243487126,0.06452412517510808,-0.04701104518167032,-0.029194181740678893
2009-07-01,0.07531105636503455,0.14573997832217778,-0.02770510420218919,0.00429820398278391,0.0698474453667064,0.012097268020668572
2009-08-01,-0.04433523112906279,-0.0034070264092322944,-0.01166545474407421,-0.043304817516194305,0.0326008230843815,-0.03980625040041996
2009-09-01,0.07065840417791769,0.18094707504008678,0.03210619131368375,0.010602882855762275,0.05005168917132874,0.0012682309879954445
2009-10-01,0.01385124195926224,-0.016999394861662687,0.002516810600809549,-0.04239542086421899,0.050494444523673465,0.020597559644586205
2009-11-01,-0.007613465628276472,-0.004558522115171826,-0.030451911371143225,-0.0324206637047153,-0.02760716298449406,-0.037469125484594024
2009-12-01,0.07222982339729178,0.09093511492381978,0.09439082139880917,0.0841963176753735,0.18983570622727086,0.0922588207566557
2010-01-01,0.09866633310865147,0.12069306255571455,0.019885566553794476,0.038728734972215406,-0.009923643192206733,0.02692679989301272
2010-02-01,-0.00951791033548588,0.009927941462223089,-2.493591470198453e-05,-0.031630080449799536,0.0026917916657112073,0.047568976412723174
2010-03-01,-0.06609242223355771,-0.03769073298038261,-0.037086157893805094,-0.05814262791215885,0.03392731299260188,-0.04300275843314161
2010-04-01,0.06185976437467744,0.0021255161460782546,0.1272227659761942,-0.017895945931204693,0.06850553412614602,0.049050462212158585
2010-05-01,0.01712037133099109,0.03604204224577057,-0.012090598715959189,0.0001489129358462904,0.027816957302766454,0.06492884120497777
2010-06-01,0.013694009434541243,0.03873216801550239,0.07783623811129914,0.043630307102090704,0.04185508901290724,0.17787401173500772
2010-07-01,-0.0029136629181731877,0.005509235846894889,0.1442850529959916,0.017847946165223227,0.14284809356765393,-0.036063973725315
2010-08-01,0.023624513683254023,-0.025456417728777048,0.06306328706510556,0.006060941885063009,0.027191496024776995,0.11501986567472766
2010-09-01,0.036675383448253385,0.10516642973260559,-0.07496953888648683,0.014770739115619769,0.12335472891196808,0.06383866776366709
2010-10-01,0.015751459932245027,0.010473412054150977,0.007836401825789707,-0.0046620665079109,0.03180802949398931,0.007786713846337001
2010-11-01,0.025222775340505876,-0.0003434920827976029,0.006705753091418742,0.07269147041296886,-0.048378469796116264,-0.03636222386695831
2010-12-01,-0.038142823460207254,-0.05483890048954709,0.03849464258197344,-0.06613414490898073,0.12020379970018347,-0.013968713981786784
2011-01-01,-0.09275667460086723,-0.041304641337527315,-0.08632835954677631,-0.05252474395913431,-0.08870380249340393,-0.07967340872184092
2011-02-01,-0.035082697791148476,-0.11635085813585366,-0.03097397811801983,-0.0015519826983201312,-0.045452707360951194,-0.04285531030642886
2011-03-01,0.04613863572273935,0.09180771676344168,0.09883626723468453,0.06381584721271416,0.05385542247375952,0.0954003209701959
2011-04-01,0.06407581039069576,0.09221434021550579,-0.010755944298349362,-0.015194833692406817,0.034954149743271046,-0.022986208422222987
2011-05-01,-0.03657004376809425,-0.04211989836779839,-0.03502678990153818,-0.011001540917199293,0.03300358259825842,0.04265332631680341
2011-06-01,0.027458927120372678,0.01711844534170126,0.031115159486361676,0.0269754854464761,-0.05876698142269454,-0.1041500920942875
2011-07-01,-0.0889506394234374,-0.1253912098437544,-0.06843718445698599,-0.07945407245333413,-0.09725002083059842,-0.08750269521881382
2011-08-01,-0.12033984249553242,-0.0950277103548407,0.01775337818482292,-0.026361791770391108,-0.030484034890731593,-0.10988865164654182
2011-09-01,-0.13609386675308421,-0.10986490554933415,0.033943828646515684,-0.057001220993892154,-0.0380491603223696,-0.12734563353743678
2011-10-01,0.18131815926457406,0.127860113968004,0.014643461969816585,0.03947101262001951,0.10532194954586416,0.21139865881712705
2011-11-01,-0.11535611628557163,-0.1267955009222108,0.08319885899108037,-0.007304821604459555,-0.050613023805388124,-0.07980664557365547
2011-12-01,0.03618511771603927,0.06158433331112878,0.12444153861875762,-0.014758646407256215,-0.08150616666433663,0.03271103804780484
2012-01-01,0.05739297024323342,0.025929226770860403,-0.09911405793271832,-0.00964074650031499,0.04015726917048745,0.04249816471935386
2012-02-01,0.10986396058509129,0.07518080850915965,0.11532241022045753,0.10872105840152013,0.12788474249689408,0.08923868939074708
2012-03-01,-0.006286252141993742,-0.008283370835004078,0.1060460747469385,0.03901107293105888,-0.01308171968495131,0.018075424118559447
2012-04-01,-0.03493052665817231,-0.04791802719204785,-0.0969281900368717,0.0036544438709595894,0.004231825362822406,-0.06095076195086957
2012-05-01,-0.12497428418127221,-0.03660926267678555,-0.0347378207722322,-0.08029763124033451,-0.01974561998972746,-0.1345353291966509
2012-06-01,0.06189066330452775,0.03801258613920222,-0.07022777952872516,0.041525878723556175,-0.0005385319748878459,-0.0011848844008248705
2012-07-01,-0.05133674011831957,-0.0944376551819186,0.015518974809211272,-0.05396451065864216,0.013398312708085669,-0.0939138565613975
2012-08-01,-0.014708574286421694,-0.018383471493503833,-0.01754367620257824,-0.013791768470004406,-0.07249022693724605,-0.03550668845690996
2012-09-01,0.010654842590163582,0.04573686583273329,0.07775969572794494,-0.033444076344976814,0.09062983295140725,0.07914517804487886
2012-10-01,-0.008964933255310115,-0.01913388049359277,0.03232257519797166,0.007283523600874808,0.030006467060955444,0.010673499765771588
2012-11-01,-0.04214997001639631,-0.04898846026381509,-0.0016733272268787402,-0.07351309583165389,-0.02869200887697332,-0.008849615276982803
2012-12-01,0.021930474927088994,0.013157286230819132,0.0763508066127887,0.08005020449943423,0.027840686235103718,0.014450640297983597
2013-01-01,0.07230764760912933,0.03266370915440753,0.011292569557147303,0.04802427960423916,0.10502586908711287,0.11069289462064891
2013-02-01,-0.00019180446963140696,-0.0009338470170208168,0.007410603321320153,-0.015268037471608764,0.007873984836770376,0.030035187720054424
2013-03-01,-0.060811323997025823,-0.060308725504945926,0.020440209869438064,0.03572157382449159,0.026384113644322582,0.026531536239652098
2013-04-01,-0.020016109996372933,-0.0008095754898533869,0.03616838434351344,0.0012832892339753599,-0.05335298906154762,-0.09608317291090174
2013-05-01,-0.010678197924294253,-0.0323461494365489,-0.19232904219366098,-0.0403436811299942,0.06597499240760918,-0.021088564829866208
2013-06-01,-0.003173101998436678,-0.052376258264268394,0.08268518444972806,-0.0645335295110252,-0.011705057416886433,-0.07140649622279938
2013-07-01,0.014653153137469843,-0.02399633283467484,-0.0492901394179075,-0.101749417436368,-0.07481866760724643,-0.13980333766494013
2013-08-01,0.006273787649758944,-0.011687355644443898,-0.015612507251992369,0.024944901067409653,-0.04159712421909667,0.08498501644565515
2013-09-01,0.05565356585516135,0.01816471745836168,-0.0033404221769064435,0.01268298536718504,-0.0472151986672209,0.08366520302328873
2013-10-01,0.04515941767581921,-0.009368243037310542,0.024116012532015674,0.10611526907940494,0.056616227709168854,-0.02197890671877545
2013-11-01,-0.01887381864768578,-0.08946840729013594,-0.05620675821266552,-0.010082825462631284,-0.03199045103563414,-0.13036181786324352
2013-12-01,-0.04427696217792132,-0.07704923099594208,-0.03123079218304703,0.008537239972132404,-0.04649397513612996,-0.03874082831643033
